file,area,brightness,centroid_x,centroid_y
nasa_4.png,1.0,129,70.0,140.0
nasa_4.png,4.0,526,192.0,140.5
nasa_4.png,1.0,130,224.0,140.0
nasa_4.png,1.0,129,390.0,140.0
nasa_4.png,4.0,536,473.25,140.75
nasa_4.png,1.0,137,487.0,140.0
nasa_4.png,1.0,131,525.0,140.0
nasa_4.png,2.0,266,528.5,140.0
nasa_4.png,3.0,396,534.0,140.0
nasa_4.png,614.0,83955,555.4706840390879,154.83876221498372
nasa_4.png,2.0,263,1151.0,140.5
nasa_4.png,5.0,655,478.4,141.2
nasa_4.png,269.0,37783,1138.3382899628252,153.1189591078067
nasa_4.png,1.0,129,151.0,142.0
nasa_4.png,1.0,129,153.0,142.0
nasa_4.png,4.0,609,288.5,142.0
nasa_4.png,1.0,129,341.0,142.0
nasa_4.png,3.0,394,392.0,142.0
nasa_4.png,2.0,265,527.5,142.0
nasa_4.png,1.0,129,531.0,142.0
nasa_4.png,6.0,835,485.8333333333333,143.66666666666666
nasa_4.png,1.0,130,1399.0,143.0
nasa_4.png,1.0,129,152.0,144.0
nasa_4.png,3.0,404,176.0,144.0
nasa_4.png,2.0,260,557.0,144.5
nasa_4.png,2.0,270,602.5,144.0
nasa_4.png,5.0,654,708.2,144.6
nasa_4.png,8.0,1110,801.375,145.375
nasa_4.png,9.0,1331,1483.111111111111,144.77777777777777
nasa_4.png,23.0,3160,499.17391304347825,146.82608695652175
nasa_4.png,4.0,521,586.75,146.75
nasa_4.png,3.0,403,1196.3333333333333,146.33333333333334
nasa_4.png,1.0,131,1388.0,146.0
nasa_4.png,2.0,261,1396.5,146.0
nasa_4.png,3.0,398,566.6666666666666,147.33333333333334
nasa_4.png,4.0,529,584.25,148.25
nasa_4.png,10.0,1315,804.9,148.0
nasa_4.png,6.0,785,1013.8333333333334,147.66666666666666
nasa_4.png,1.0,129,1023.0,147.0
nasa_4.png,71.0,10465,1166.225352112676,152.33802816901408
nasa_4.png,10.0,1471,280.5,148.5
nasa_4.png,2.0,265,286.5,148.0
nasa_4.png,37.0,5116,740.4864864864865,151.97297297297297
nasa_4.png,4.0,522,812.0,148.5
nasa_4.png,103.0,15058,969.504854368932,154.01941747572815
nasa_4.png,1.0,129,1391.0,148.0
nasa_4.png,5.0,649,1009.4,151.0
nasa_4.png,1.0,129,1384.0,150.0
nasa_4.png,2.0,264,1424.0,150.5
nasa_4.png,2.0,266,492.5,151.0
nasa_4.png,1.0,131,288.0,152.0
nasa_4.png,2.0,268,1016.0,152.5
nasa_4.png,3.0,403,1191.3333333333333,152.33333333333334
nasa_4.png,68.0,10152,467.2647058823529,156.35294117647058
nasa_4.png,14.0,1938,591.1428571428571,154.14285714285714
nasa_4.png,1.0,131,23.0,154.0
nasa_4.png,6.0,802,300.5,154.0
nasa_4.png,8.0,1054,581.75,154.5
nasa_4.png,403.0,58443,628.483870967742,166.70967741935485
nasa_4.png,1.0,130,773.0,154.0
nasa_4.png,2.0,259,1068.5,154.0
nasa_4.png,1.0,129,1424.0,154.0
nasa_4.png,2.0,258,454.5,155.0
nasa_4.png,2.0,260,1419.5,155.0
nasa_4.png,1.0,131,87.0,156.0
nasa_4.png,1.0,130,519.0,156.0
nasa_4.png,14.0,1832,598.7142857142857,157.42857142857142
nasa_4.png,47.0,6842,1261.3829787234042,159.70212765957447
nasa_4.png,264.0,37421,20.708333333333332,167.8068181818182
nasa_4.png,3.0,395,93.0,157.0
nasa_4.png,5.0,657,524.4,157.4
nasa_4.png,5.0,655,1066.2,157.6
nasa_4.png,1.0,129,534.0,158.0
nasa_4.png,1.0,131,472.0,159.0
nasa_4.png,2.0,259,1123.5,159.0
nasa_4.png,5.0,676,1360.8,159.4
nasa_4.png,1.0,136,103.0,160.0
nasa_4.png,2.0,261,468.5,160.0
nasa_4.png,8.0,1056,529.25,160.5
nasa_4.png,8.0,1119,752.0,161.125
nasa_4.png,1.0,129,1106.0,160.0
nasa_4.png,51.0,7067,518.1372549019608,164.11764705882354
nasa_4.png,1.0,129,589.0,161.0
nasa_4.png,4.0,529,1322.5,161.5
nasa_4.png,1.0,134,104.0,162.0
nasa_4.png,13.0,1727,542.9230769230769,165.3846153846154
nasa_4.png,2.0,260,582.5,162.0
nasa_4.png,103.0,14856,1035.0194174757282,168.75728155339806
nasa_4.png,4.0,519,1123.0,162.75
nasa_4.png,6.0,786,1359.5,163.0
nasa_4.png,5.0,720,97.8,163.4
nasa_4.png,1.0,129,552.0,163.0
nasa_4.png,2.0,277,600.5,163.0
nasa_4.png,1.0,132,1368.0,163.0
nasa_4.png,5.0,687,1381.8,163.4
nasa_4.png,2.0,268,44.5,164.0
nasa_4.png,2.0,271,744.5,164.0
nasa_4.png,7.0,955,117.42857142857143,166.0
nasa_4.png,110.0,15317,1336.2,172.15454545454546
nasa_4.png,48.0,6851,1479.6875,170.125
nasa_4.png,1.0,130,71.0,166.0
nasa_4.png,585.0,80061,1102.51452991453,185.47521367521367
nasa_4.png,1.0,135,107.0,167.0
nasa_4.png,9.0,1222,537.7777777777778,169.0
nasa_4.png,1.0,129,1274.0,167.0
nasa_4.png,2.0,261,82.5,168.0
nasa_4.png,1.0,130,91.0,168.0
nasa_4.png,1.0,132,512.0,168.0
nasa_4.png,1.0,130,524.0,168.0
nasa_4.png,1.0,130,740.0,168.0
nasa_4.png,2.0,268,1125.5,168.0
nasa_4.png,1.0,130,256.0,169.0
nasa_4.png,1.0,130,518.0,169.0
nasa_4.png,76.0,10357,703.6184210526316,173.25
nasa_4.png,1.0,129,1120.0,169.0
nasa_4.png,2.0,258,109.5,170.0
nasa_4.png,4.0,527,258.5,170.25
nasa_4.png,1.0,129,531.0,170.0
nasa_4.png,4.0,525,544.0,170.75
nasa_4.png,123.0,17472,660.170731707317,174.7642276422764
nasa_4.png,5.0,694,836.8,171.4
nasa_4.png,1.0,131,1263.0,171.0
nasa_4.png,1.0,130,103.0,172.0
nasa_4.png,3.0,395,1121.0,172.0
nasa_4.png,1.0,129,1356.0,172.0
nasa_4.png,2.0,261,252.5,173.0
nasa_4.png,12.0,1594,468.5,175.83333333333334
nasa_4.png,1.0,131,488.0,173.0
nasa_4.png,1.0,135,55.0,174.0
nasa_4.png,4.0,532,255.5,174.75
nasa_4.png,2.0,274,496.0,174.5
nasa_4.png,5.0,652,690.4,174.2
nasa_4.png,1.0,129,261.0,175.0
nasa_4.png,1.0,129,269.0,175.0
nasa_4.png,1.0,129,575.0,175.0
nasa_4.png,2.0,259,641.5,175.0
nasa_4.png,2.0,312,678.5,175.0
nasa_4.png,24.0,3259,889.0,177.25
nasa_4.png,1.0,132,1096.0,175.0
nasa_4.png,13.0,1707,1392.6923076923076,177.46153846153845
nasa_4.png,1.0,129,68.0,176.0
nasa_4.png,2.0,264,128.5,176.0
nasa_4.png,33.0,4342,348.1212121212121,180.03030303030303
nasa_4.png,13.0,1825,547.9230769230769,177.69230769230768
nasa_4.png,1.0,136,688.0,176.0
nasa_4.png,1.0,131,696.0,176.0
nasa_4.png,1.0,131,1098.0,176.0
nasa_4.png,2.0,260,1258.0,176.5
nasa_4.png,25.0,3395,1587.44,179.2
nasa_4.png,10.0,1338,281.5,177.8
nasa_4.png,8.0,1039,573.625,178.25
nasa_4.png,1.0,130,63.0,178.0
nasa_4.png,3.0,392,124.66666666666667,178.33333333333334
nasa_4.png,1.0,133,360.0,178.0
nasa_4.png,3.0,400,471.0,178.33333333333334
nasa_4.png,6.0,810,1350.0,179.16666666666666
nasa_4.png,1.0,133,128.0,179.0
nasa_4.png,2.0,262,412.5,179.0
nasa_4.png,14.0,1840,582.0714285714286,180.57142857142858
nasa_4.png,3.0,419,860.0,179.0
nasa_4.png,4.0,543,1397.5,179.0
nasa_4.png,1.0,132,81.0,180.0
nasa_4.png,2.0,266,120.0,180.5
nasa_4.png,4.0,523,204.5,180.0
nasa_4.png,1.0,129,357.0,180.0
nasa_4.png,18.0,2436,410.22222222222223,181.61111111111111
nasa_4.png,98.0,13401,525.3265306122449,187.03061224489795
nasa_4.png,2.0,261,1335.5,180.0
nasa_4.png,6.0,816,357.8333333333333,182.0
nasa_4.png,9.0,1184,419.8888888888889,182.22222222222223
nasa_4.png,5.0,647,424.4,182.2
nasa_4.png,16.0,2129,629.0625,183.0
nasa_4.png,9.0,1196,1389.7777777777778,182.22222222222223
nasa_4.png,1.0,130,1397.0,181.0
nasa_4.png,1.0,132,1400.0,181.0
nasa_4.png,1.0,129,1421.0,181.0
nasa_4.png,1.0,131,72.0,182.0
nasa_4.png,5.0,712,115.6,182.6
nasa_4.png,2.0,262,205.5,182.0
nasa_4.png,30.0,4007,558.9,183.8
nasa_4.png,17.0,2324,571.7058823529412,183.11764705882354
nasa_4.png,2.0,258,213.5,183.0
nasa_4.png,96.0,12802,271.96875,187.58333333333334
nasa_4.png,3.0,399,537.3333333333334,183.66666666666666
nasa_4.png,4.0,523,1393.5,183.5
nasa_4.png,8.0,1048,401.375,185.125
nasa_4.png,2.0,261,410.5,184.0
nasa_4.png,4.0,570,65.0,185.75
nasa_4.png,1.0,133,96.0,185.0
nasa_4.png,48.0,6532,416.2291666666667,188.5625
nasa_4.png,1.0,131,1165.0,185.0
nasa_4.png,2.0,259,260.5,186.0
nasa_4.png,4.0,531,363.0,186.75
nasa_4.png,35.0,4709,1386.1714285714286,188.82857142857142
nasa_4.png,4.0,525,1394.5,186.5
nasa_4.png,3.0,398,254.0,187.0
nasa_4.png,4.0,518,300.5,187.5
nasa_4.png,9.0,1236,381.55555555555554,188.11111111111111
nasa_4.png,2.0,262,562.5,187.0
nasa_4.png,10.0,1460,1269.5,188.0
nasa_4.png,13.0,1803,1316.7692307692307,187.69230769230768
nasa_4.png,3.0,391,1379.6666666666667,187.66666666666666
nasa_4.png,2.0,258,73.5,188.0
nasa_4.png,4.0,530,16.5,189.5
nasa_4.png,2.0,262,96.5,189.0
nasa_4.png,3.0,417,102.0,190.0
nasa_4.png,1.0,130,247.0,190.0
nasa_4.png,4.0,522,443.5,190.0
nasa_4.png,7.0,950,527.7142857142857,190.85714285714286
nasa_4.png,2.0,265,602.5,190.0
nasa_4.png,225.0,30781,1115.8755555555556,200.74666666666667
nasa_4.png,14.0,1859,134.64285714285714,191.5
nasa_4.png,10.0,1337,387.5,191.4
nasa_4.png,1.0,129,1125.0,191.0
nasa_4.png,27.0,3596,1175.037037037037,194.5185185185185
nasa_4.png,1.0,129,10.0,192.0
nasa_4.png,2.0,266,104.5,192.0
nasa_4.png,2.0,262,411.5,192.0
nasa_4.png,2.0,263,445.5,192.0
nasa_4.png,1.0,130,599.0,192.0
nasa_4.png,12.0,1674,1446.4166666666667,194.41666666666666
nasa_4.png,1.0,131,57.0,193.0
nasa_4.png,1.0,130,287.0,193.0
nasa_4.png,9.0,1219,397.22222222222223,193.88888888888889
nasa_4.png,1.0,129,415.0,193.0
nasa_4.png,3.0,409,1382.0,193.0
nasa_4.png,2.0,262,151.5,194.5
nasa_4.png,1.0,129,271.0,194.0
nasa_4.png,2.0,266,407.0,194.5
nasa_4.png,2.0,260,409.0,194.5
nasa_4.png,9.0,1210,437.6666666666667,195.33333333333334
nasa_4.png,113.0,15780,540.8849557522124,198.41592920353983
nasa_4.png,9.0,1217,568.4444444444445,195.44444444444446
nasa_4.png,3.0,389,283.3333333333333,195.33333333333334
nasa_4.png,1.0,129,429.0,195.0
nasa_4.png,7.0,949,445.7142857142857,195.57142857142858
nasa_4.png,4.0,527,1340.0,195.75
nasa_4.png,1.0,130,1376.0,195.0
nasa_4.png,3.0,398,1382.6666666666667,195.66666666666666
nasa_4.png,8.0,1078,146.0,196.5
nasa_4.png,12.0,1695,157.5,197.25
nasa_4.png,1.0,130,343.0,196.0
nasa_4.png,312.0,43756,500.71794871794873,204.71153846153845
nasa_4.png,1.0,130,511.0,196.0
nasa_4.png,2.0,265,1345.5,196.0
nasa_4.png,1.0,132,1374.0,196.0
nasa_4.png,5.0,711,1450.2,196.4
nasa_4.png,1.0,134,105.0,197.0
nasa_4.png,6.0,822,128.5,197.5
nasa_4.png,2.0,268,134.5,197.0
nasa_4.png,9.0,1186,322.55555555555554,197.66666666666666
nasa_4.png,3.0,390,603.6666666666666,197.66666666666666
nasa_4.png,2.0,264,1073.5,197.0
nasa_4.png,1.0,131,1368.0,197.0
nasa_4.png,1.0,141,152.0,198.0
nasa_4.png,1.0,129,280.0,198.0
nasa_4.png,1.0,131,343.0,198.0
nasa_4.png,3.0,398,409.0,198.0
nasa_4.png,2.0,264,508.5,198.0
nasa_4.png,1.0,132,527.0,198.0
nasa_4.png,10.0,1312,178.2,200.4
nasa_4.png,1.0,131,359.0,199.0
nasa_4.png,5.0,655,390.2,199.2
nasa_4.png,2.0,264,431.0,199.5
nasa_4.png,2.0,265,482.5,199.0
nasa_4.png,2.0,281,664.0,199.5
nasa_4.png,9.0,1286,1330.5555555555557,201.0
nasa_4.png,1.0,129,1394.0,199.0
nasa_4.png,1.0,131,116.0,200.0
nasa_4.png,2.0,260,119.5,200.0
nasa_4.png,1.0,129,123.0,200.0
nasa_4.png,17.0,2261,144.23529411764707,202.0
nasa_4.png,2.0,262,174.5,200.0
nasa_4.png,1.0,130,186.0,200.0
nasa_4.png,308.0,42212,408.55194805194805,212.3538961038961
nasa_4.png,8.0,1065,525.5,200.75
nasa_4.png,1.0,130,551.0,200.0
nasa_4.png,8.0,1058,1371.875,201.5
nasa_4.png,1.0,129,1400.0,200.0
nasa_4.png,2.0,259,364.0,201.5
nasa_4.png,1.0,130,1059.0,201.0
nasa_4.png,13.0,1701,1139.3846153846155,203.69230769230768
nasa_4.png,2.0,259,1391.5,201.5
nasa_4.png,3.0,409,102.66666666666667,202.33333333333334
nasa_4.png,2.0,259,151.0,202.5
nasa_4.png,6.0,839,161.5,202.5
nasa_4.png,1.0,129,263.0,202.0
nasa_4.png,4.0,529,329.5,202.0
nasa_4.png,2.0,258,388.5,202.0
nasa_4.png,4.0,535,426.5,202.0
nasa_4.png,3.0,401,794.6666666666666,202.66666666666666
nasa_4.png,11.0,1480,858.4545454545455,203.36363636363637
nasa_4.png,3.0,396,189.0,203.0
nasa_4.png,2.0,263,415.5,203.0
nasa_4.png,8.0,1042,455.0,204.5
nasa_4.png,1.0,130,847.0,203.0
nasa_4.png,1.0,133,1103.0,203.0
nasa_4.png,1.0,135,1368.0,203.0
nasa_4.png,8.0,1104,1376.875,205.625
nasa_4.png,20.0,2675,1396.4,206.3
nasa_4.png,2.0,265,192.0,204.5
nasa_4.png,9.0,1295,215.77777777777777,204.55555555555554
nasa_4.png,2.0,261,392.5,204.0
nasa_4.png,14.0,1936,1057.5714285714287,205.14285714285714
nasa_4.png,61.0,8360,1356.4262295081967,210.5737704918033
nasa_4.png,1.0,131,1364.0,204.0
nasa_4.png,3.0,394,118.66666666666667,205.33333333333334
nasa_4.png,3.0,401,194.33333333333334,205.33333333333334
nasa_4.png,3.0,390,378.0,205.0
nasa_4.png,1.0,129,388.0,205.0
nasa_4.png,1.0,129,419.0,205.0
nasa_4.png,8.0,1196,825.5,205.5
nasa_4.png,2.0,259,843.5,205.0
nasa_4.png,19.0,2623,869.3684210526316,207.1578947368421
nasa_4.png,5.0,656,1369.4,205.8
nasa_4.png,13.0,1962,1386.6153846153845,206.6153846153846
nasa_4.png,3.0,392,147.66666666666666,206.66666666666666
nasa_4.png,4.0,526,151.0,206.75
nasa_4.png,4.0,524,522.5,206.5
nasa_4.png,13.0,1761,1364.923076923077,208.92307692307693
nasa_4.png,6.0,797,44.5,207.5
nasa_4.png,1.0,129,108.0,207.0
nasa_4.png,1.0,134,111.0,207.0
nasa_4.png,2.0,260,142.5,207.0
nasa_4.png,4.0,535,165.5,207.0
nasa_4.png,5.0,673,205.8,207.2
nasa_4.png,3.0,411,240.33333333333334,207.66666666666666
nasa_4.png,1.0,131,567.0,207.0
nasa_4.png,126.0,18162,642.4047619047619,213.42857142857142
nasa_4.png,1.0,132,14.0,208.0
nasa_4.png,1.0,129,20.0,208.0
nasa_4.png,1.0,129,117.0,208.0
nasa_4.png,1.0,129,172.0,208.0
nasa_4.png,1.0,129,288.0,208.0
nasa_4.png,1.0,130,429.0,208.0
nasa_4.png,1.0,129,445.0,208.0
nasa_4.png,1.0,134,565.0,208.0
nasa_4.png,1.0,132,572.0,208.0
nasa_4.png,234.0,34097,907.2521367521367,216.73504273504273
nasa_4.png,5.0,653,1052.6,208.6
nasa_4.png,1.0,131,1326.0,208.0
nasa_4.png,40.0,5725,13.225,211.25
nasa_4.png,4.0,524,48.5,209.25
nasa_4.png,1.0,130,159.0,209.0
nasa_4.png,2.0,262,202.5,209.0
nasa_4.png,2.0,259,379.5,209.0
nasa_4.png,2.0,262,907.5,209.0
nasa_4.png,73.0,9636,1072.8082191780823,216.93150684931507
nasa_4.png,1.0,131,1096.0,209.0
nasa_4.png,8.0,1123,1489.125,210.75
nasa_4.png,3.0,401,100.66666666666667,210.66666666666666
nasa_4.png,1.0,129,199.0,210.0
nasa_4.png,20.0,2788,211.7,211.55
nasa_4.png,1.0,133,287.0,210.0
nasa_4.png,2.0,259,351.5,210.5
nasa_4.png,2.0,264,362.5,210.0
nasa_4.png,2.0,258,384.0,210.5
nasa_4.png,1.0,130,575.0,210.0
nasa_4.png,1.0,131,1024.0,210.0
nasa_4.png,1.0,129,1143.0,210.0
nasa_4.png,1.0,133,23.0,211.0
nasa_4.png,23.0,3053,116.73913043478261,213.7391304347826
nasa_4.png,1.0,129,178.0,211.0
nasa_4.png,73.0,9706,187.63013698630138,215.76712328767124
nasa_4.png,1.0,129,355.0,211.0
nasa_4.png,1.0,129,682.0,211.0
nasa_4.png,1.0,139,695.0,211.0
nasa_4.png,1.0,129,1022.0,211.0
nasa_4.png,1.0,129,40.0,212.0
nasa_4.png,25.0,3602,336.32,213.76
nasa_4.png,2.0,272,482.5,212.0
nasa_4.png,1.0,129,21.0,213.0
nasa_4.png,1.0,136,96.0,213.0
nasa_4.png,3.0,398,122.66666666666667,213.33333333333334
nasa_4.png,3.0,393,294.0,213.0
nasa_4.png,8.0,1205,325.5,213.5
nasa_4.png,4.0,537,486.5,213.25
nasa_4.png,1.0,129,511.0,213.0
nasa_4.png,13.0,1852,567.3076923076923,214.0
nasa_4.png,52.0,7100,1014.8653846153846,218.46153846153845
nasa_4.png,3.0,400,1055.3333333333333,213.33333333333334
nasa_4.png,1.0,129,1104.0,213.0
nasa_4.png,1.0,129,1107.0,213.0
nasa_4.png,34.0,5110,1147.1470588235295,216.44117647058823
nasa_4.png,5.0,687,1363.2,213.6
nasa_4.png,1.0,130,1411.0,213.0
nasa_4.png,5.0,657,106.2,214.6
nasa_4.png,1.0,129,198.0,214.0
nasa_4.png,1.0,141,215.0,214.0
nasa_4.png,2.0,261,352.5,214.0
nasa_4.png,2.0,260,362.5,214.0
nasa_4.png,1.0,131,367.0,214.0
nasa_4.png,8.0,1112,473.875,214.625
nasa_4.png,1.0,132,491.0,214.0
nasa_4.png,5.0,706,515.2,214.6
nasa_4.png,3.0,402,1195.0,214.0
nasa_4.png,2.0,258,294.5,215.0
nasa_4.png,8.0,1076,384.125,215.75
nasa_4.png,81.0,11276,435.3703703703704,221.69135802469137
nasa_4.png,1.0,130,483.0,215.0
nasa_4.png,2.0,261,511.5,215.5
nasa_4.png,7.0,926,540.1428571428571,216.0
nasa_4.png,9.0,1198,670.0,216.88888888888889
nasa_4.png,10.0,1308,709.5,216.0
nasa_4.png,3.0,397,966.0,215.0
nasa_4.png,1.0,129,1101.0,215.0
nasa_4.png,1.0,129,1373.0,215.0
nasa_4.png,3.0,417,142.0,216.0
nasa_4.png,3.0,393,213.0,216.0
nasa_4.png,2.0,269,342.5,216.0
nasa_4.png,3.0,404,346.0,216.0
nasa_4.png,6.0,785,451.3333333333333,216.5
nasa_4.png,1.0,131,1136.0,216.0
nasa_4.png,5.0,659,1324.2,216.6
nasa_4.png,2.0,263,1351.5,216.5
nasa_4.png,1.0,131,106.0,217.0
nasa_4.png,5.0,690,359.0,217.4
nasa_4.png,3.0,396,479.0,217.0
nasa_4.png,8.0,1120,734.25,217.875
nasa_4.png,4.0,524,123.0,218.25
nasa_4.png,54.0,7090,129.66666666666666,221.83333333333334
nasa_4.png,3.0,391,290.0,218.0
nasa_4.png,1.0,129,324.0,218.0
nasa_4.png,1.0,129,402.0,218.0
nasa_4.png,6.0,888,28.333333333333332,219.16666666666666
nasa_4.png,50.0,6730,294.4,225.14
nasa_4.png,3.0,410,366.0,219.0
nasa_4.png,5.0,754,653.2,219.6
nasa_4.png,3.0,392,1098.6666666666667,219.66666666666666
nasa_4.png,7.0,952,303.85714285714283,220.85714285714286
nasa_4.png,2.0,265,550.5,220.0
nasa_4.png,1.0,138,1351.0,220.0
nasa_4.png,4.0,517,137.5,221.0
nasa_4.png,3.0,393,395.0,221.66666666666666
nasa_4.png,1.0,129,509.0,221.0
nasa_4.png,2.0,261,666.5,221.0
nasa_4.png,2.0,269,216.5,222.0
nasa_4.png,5.0,657,566.2,222.6
nasa_4.png,1.0,144,1619.0,222.0
nasa_4.png,10.0,1358,143.1,223.3
nasa_4.png,2.0,271,171.5,223.0
nasa_4.png,1.0,129,199.0,223.0
nasa_4.png,2.0,300,704.5,223.0
nasa_4.png,1.0,129,1071.0,223.0
nasa_4.png,1.0,129,1073.0,223.0
nasa_4.png,2.0,274,1367.5,223.0
nasa_4.png,8.0,1049,1472.375,224.875
nasa_4.png,22.0,3229,100.4090909090909,225.86363636363637
nasa_4.png,2.0,258,114.0,224.5
nasa_4.png,7.0,960,180.28571428571428,224.71428571428572
nasa_4.png,51.0,7005,311.6666666666667,227.0
nasa_4.png,16.0,2164,381.8125,224.875
nasa_4.png,1.0,133,1056.0,224.0
nasa_4.png,3.0,419,176.0,225.66666666666666
nasa_4.png,4.0,550,326.5,225.0
nasa_4.png,2.0,260,371.5,225.0
nasa_4.png,1.0,129,1144.0,225.0
nasa_4.png,5.0,670,1467.0,226.0
nasa_4.png,1.0,140,192.0,226.0
nasa_4.png,1.0,129,400.0,226.0
nasa_4.png,4.0,518,481.5,226.0
nasa_4.png,4.0,522,490.0,226.5
nasa_4.png,1.0,129,496.0,226.0
nasa_4.png,27.0,3571,1052.6666666666667,229.62962962962962
nasa_4.png,4.0,533,1064.5,226.25
nasa_4.png,2.0,271,1135.0,226.5
nasa_4.png,1.0,130,40.0,227.0
nasa_4.png,14.0,1898,42.214285714285715,228.42857142857142
nasa_4.png,1.0,130,159.0,227.0
nasa_4.png,2.0,263,477.5,227.0
nasa_4.png,4.0,548,965.0,227.5
nasa_4.png,5.0,662,23.6,228.8
nasa_4.png,2.0,258,468.5,228.0
nasa_4.png,246.0,36920,756.0731707317074,235.28048780487805
nasa_4.png,3.0,432,94.0,229.0
nasa_4.png,18.0,2505,121.11111111111111,230.61111111111111
nasa_4.png,4.0,531,429.5,229.0
nasa_4.png,341.0,52265,456.90029325513194,237.7741935483871
nasa_4.png,1.0,130,1002.0,229.0
nasa_4.png,3.0,393,1060.6666666666667,229.66666666666666
nasa_4.png,2.0,259,1092.5,229.0
nasa_4.png,1.0,132,1253.0,229.0
nasa_4.png,3.0,397,72.0,230.0
nasa_4.png,114.0,16363,690.5964912280701,234.99122807017545
nasa_4.png,1.0,129,36.0,231.0
nasa_4.png,2.0,269,159.0,231.5
nasa_4.png,2.0,274,377.5,231.0
nasa_4.png,1.0,133,1005.0,231.0
nasa_4.png,1.0,129,1235.0,231.0
nasa_4.png,54.0,8116,1246.9444444444443,235.33333333333334
nasa_4.png,13.0,1747,102.61538461538461,233.92307692307693
nasa_4.png,1.0,130,164.0,233.0
nasa_4.png,3.0,398,289.0,233.0
nasa_4.png,36.0,4794,406.3611111111111,235.13888888888889
nasa_4.png,1.0,129,1048.0,233.0
nasa_4.png,5.0,656,1236.6,233.8
nasa_4.png,9.0,1282,64.22222222222223,234.55555555555554
nasa_4.png,1.0,132,154.0,234.0
nasa_4.png,1.0,129,434.0,234.0
nasa_4.png,5.0,662,438.2,234.4
nasa_4.png,36.0,4743,497.27777777777777,237.30555555555554
nasa_4.png,23.0,3433,139.7391304347826,236.47826086956522
nasa_4.png,3.0,422,148.0,235.0
nasa_4.png,2.0,268,1054.5,235.0
nasa_4.png,1.0,131,104.0,236.0
nasa_4.png,16.0,2158,391.8125,239.0625
nasa_4.png,10.0,1354,399.5,237.7
nasa_4.png,4.0,526,431.5,236.5
nasa_4.png,1.0,131,1295.0,236.0
nasa_4.png,5.0,648,113.2,237.4
nasa_4.png,235.0,34438,337.5234042553191,243.38297872340425
nasa_4.png,2.0,260,502.5,237.0
nasa_4.png,3.0,404,1049.0,237.66666666666666
nasa_4.png,1.0,129,1231.0,237.0
nasa_4.png,1.0,129,490.0,238.0
nasa_4.png,32.0,4213,984.625,245.21875
nasa_4.png,4.0,606,303.25,239.75
nasa_4.png,6.0,841,307.3333333333333,240.16666666666666
nasa_4.png,3.0,408,409.0,239.0
nasa_4.png,2.0,269,1051.5,239.5
nasa_4.png,2.0,264,1232.5,239.0
nasa_4.png,1.0,131,175.0,240.0
nasa_4.png,2.0,266,964.5,240.0
nasa_4.png,14.0,1878,1168.9285714285713,241.71428571428572
nasa_4.png,35.0,4623,1225.857142857143,243.31428571428572
nasa_4.png,1.0,132,131.0,241.0
nasa_4.png,2.0,264,164.5,241.0
nasa_4.png,2.0,263,185.5,241.0
nasa_4.png,3.0,396,244.0,241.0
nasa_4.png,136.0,18396,404.6985294117647,246.66176470588235
nasa_4.png,4.0,517,480.75,241.25
nasa_4.png,1.0,131,1074.0,241.0
nasa_4.png,7.0,917,1114.4285714285713,243.14285714285714
nasa_4.png,4.0,539,1236.5,241.5
nasa_4.png,1.0,129,48.0,242.0
nasa_4.png,11.0,1748,160.27272727272728,243.27272727272728
nasa_4.png,3.0,398,190.0,242.0
nasa_4.png,2.0,261,403.5,242.0
nasa_4.png,2.0,273,600.5,242.0
nasa_4.png,62.0,8344,636.258064516129,245.8709677419355
nasa_4.png,1.0,136,967.0,242.0
nasa_4.png,2.0,258,1067.5,242.0
nasa_4.png,25.0,3747,1088.36,244.04
nasa_4.png,1.0,129,1120.0,242.0
nasa_4.png,7.0,1095,24.714285714285715,243.42857142857142
nasa_4.png,100.0,14432,86.01,247.12
nasa_4.png,2.0,270,177.5,243.0
nasa_4.png,2.0,265,240.5,243.0
nasa_4.png,3.0,392,382.0,243.0
nasa_4.png,35.0,4737,569.0571428571428,246.9142857142857
nasa_4.png,9.0,1226,50.22222222222222,244.66666666666666
nasa_4.png,1.0,134,96.0,244.0
nasa_4.png,2.0,265,222.5,244.0
nasa_4.png,163.0,23332,231.1840490797546,248.9754601226994
nasa_4.png,14.0,2095,365.0,244.5
nasa_4.png,4.0,523,505.0,244.25
nasa_4.png,6.0,805,602.1666666666666,244.33333333333334
nasa_4.png,1.0,129,28.0,245.0
nasa_4.png,2.0,263,54.5,245.0
nasa_4.png,43.0,5751,469.3488372093023,248.2093023255814
nasa_4.png,3.0,399,991.6666666666666,245.33333333333334
nasa_4.png,1.0,130,20.0,246.0
nasa_4.png,2.0,266,76.5,246.0
nasa_4.png,1.0,130,360.0,246.0
nasa_4.png,1.0,132,375.0,246.0
nasa_4.png,1.0,130,30.0,247.0
nasa_4.png,322.0,44572,32.07142857142857,253.93167701863354
nasa_4.png,2.0,260,56.5,247.0
nasa_4.png,2.0,259,248.5,247.5
nasa_4.png,9.0,1275,371.0,247.33333333333334
nasa_4.png,1.0,131,600.0,247.0
nasa_4.png,69.0,9267,1101.8840579710145,251.36231884057972
nasa_4.png,10.0,1327,1111.6,248.3
nasa_4.png,1.0,129,1343.0,247.0
nasa_4.png,2.0,265,1350.5,247.0
nasa_4.png,1.0,134,53.0,248.0
